,houseName,roomType,area,toward,floor,year,address,price,unitPrice,region
9620,江南新村 ,3室1厅,79.4平米,南,中楼层(共7层),1998年建塔楼,市桥,175,单价22041元/平米,番禺
9621,君华香柏御府 ,3室2厅,70.54平米,东南,中楼层(共33层),塔楼,沙湾,250,单价35441元/平米,番禺
9622,广州雅居乐花园剑桥郡 ,3室1厅,107.17平米,东南,中楼层(共29层),2010年建塔楼,华南,445,单价41523元/平米,番禺
9623,南国奥林匹克花园北奥二路 ,2室2厅,78.4平米,南,中楼层(共6层),2006年建板楼,华南,300,单价38266元/平米,番禺
9624,广州雅居乐花园十年小雅 ,2室2厅,75平米,西南,低楼层(共33层),2010年建塔楼,华南,300,单价40000元/平米,番禺
9625,祈福新村倚云居 ,3室2厅,117.47平米,南,低楼层(共31层),2004年建塔楼,祈福,370,单价31498元/平米,番禺
9626,丽江花园德泽楼 ,2室2厅,71.1平米,东南,低楼层(共14层),1997年建塔楼,南浦,205,单价28833元/平米,番禺
9627,华南碧桂园翡翠苑 ,5室2厅,156平米,西南,高楼层(共6层),2001年建板楼,华南,588,单价37693元/平米,番禺
9628,锦绣香江花园布查特国际公寓 ,1室1厅,82.6平米,东北,中楼层(共23层),2004年建塔楼,华南,260,单价31477元/平米,番禺
9629,广州雅居乐花园十年小雅 ,3室2厅,98平米,东南,中楼层(共33层),2010年建塔楼,华南,400,单价40817元/平米,番禺
9630,江丽苑 ,3室2厅,84平米,东南,高楼层(共8层),1996年建塔楼,市桥,155,单价18453元/平米,番禺
9631,盈翠苑 ,2室1厅,78平米,东 西,高楼层(共6层),2002年建塔楼,市桥,200,单价25642元/平米,番禺
9632,万科金色城品 ,3室2厅,48.93平米,北,中楼层(共8层),2010年建塔楼,沙湾,275,单价56203元/平米,番禺
9633,丽江花园丽茵楼 ,3室2厅,89.33平米,东南,中楼层(共9层),1993年建塔楼,南浦,240,单价26867元/平米,番禺
9634,大西路 ,3室2厅,63平米,南,低楼层(共4层),板楼,市桥,120,单价19048元/平米,番禺
9635,映月翠庭 ,2室2厅,81平米,东,中楼层(共6层),2003年建板楼,市桥,240,单价29630元/平米,番禺
9636,广州奥林匹克花园 ,3室2厅,91.6平米,南,低楼层(共6层),2002年建板楼,洛溪,340,单价37118元/平米,番禺
9637,石基城市花园 ,3室2厅,93.8平米,东,中楼层(共5层),塔楼,市桥,212,单价22602元/平米,番禺
9638,祈福新村翠湖居 ,3室2厅,106平米,北,高楼层(共6层),1995年建板楼,祈福,330,单价31133元/平米,番禺
9639,富丽家园福宁苑 ,4室2厅,149平米,南,高楼层(共8层),1995年建塔楼,大石,300,单价20135元/平米,番禺
9640,祈福新村晓峰园 ,2室2厅,84.23平米,北,高楼层(共35层),2005年建塔楼,祈福,258,单价30631元/平米,番禺
9641,桥福园 ,3室1厅,73.4平米,北,中楼层(共8层),2000年建塔楼,市桥,162,单价22071元/平米,番禺
9642,鸿城花园 ,3室2厅,101.8平米,西南,高楼层(共28层),2000年建塔楼,市桥,260,单价25541元/平米,番禺
9643,珠殿苑北区 ,3室1厅,88.5平米,南,中楼层(共7层),1996年建塔楼,市桥,200,单价22599元/平米,番禺
9644,广州碧桂园华苑 ,3室1厅,102平米,西北,中楼层(共7层),1998年建塔楼,南浦,290,单价28432元/平米,番禺
9645,富丽家园丽水湾 ,2室2厅,65.53平米,北,低楼层(共11层),1995年建塔楼,大石,225,单价34336元/平米,番禺
9646,南国奥林匹克花园北奥二路 ,2室2厅,77.74平米,西南,低楼层(共6层),2006年建板楼,华南,300,单价38591元/平米,番禺
9647,广州碧桂园翠苑 ,3室1厅,107平米,东南,中楼层(共6层),1998年建塔楼,南浦,368,单价34393元/平米,番禺
9648,锦绣香江花园山水园 ,4室2厅,150平米,东南,中楼层(共11层),2004年建塔楼,华南,650,单价43334元/平米,番禺
9649,华南新城 ,2室2厅,95.28平米,东,高楼层(共11层),2011年建塔楼,华南,300,单价31487元/平米,番禺
9650,禺丰园一期 ,3室2厅,117.4平米,西,中楼层(共8层),塔楼,市桥,246,单价20955元/平米,番禺
9651,广州碧桂园乐苑 ,2室1厅,80.5平米,东北,中楼层(共6层),1998年建塔楼,南浦,248,单价30808元/平米,番禺
9652,富丽家园福宁苑 ,3室1厅,87平米,南 北,中楼层(共8层),1995年建塔楼,大石,205,单价23564元/平米,番禺
9653,自在城市花园 ,3室2厅,111.88平米,东南,高楼层(共11层),2004年建塔楼,华南,330,单价29496元/平米,番禺
9654,番禺海伦堡御院 ,2室2厅,75.07平米,东南,低楼层(共17层),2005年建塔楼,沙湾,245,单价32637元/平米,番禺
9655,富豪山庄第五街 ,联排别墅,5室2厅,208.69平米,1层,暂无数据层,祈福,680,单价32585元/平米,番禺
9656,华南碧桂园翠宏台 ,3室2厅,133平米,西北,中楼层(共7层),2001年建塔楼,华南,470,单价35339元/平米,番禺
9657,美心翡翠明庭 ,3室2厅,102.8平米,北,高楼层(共6层),2003年建塔楼,市桥,260,单价25292元/平米,番禺
9658,番禺海伦堡御院 ,3室2厅,101平米,东,中楼层(共6层),2005年建板楼,沙湾,276,单价27327元/平米,番禺
9659,捷进中路 ,3室2厅,101平米,南,中楼层(共7层),塔楼,市桥,206,单价20397元/平米,番禺
9660,雅澜苑 ,2室2厅,70.6平米,西南,中楼层(共4层),2002年建塔楼,洛溪,250,单价35411元/平米,番禺
9661,丽江花园丽波楼 ,3室2厅,88平米,西南,高楼层(共9层),1993年建塔楼,南浦,240,单价27273元/平米,番禺
9662,富丽家园百乐园 ,3室2厅,92.9平米,南,中楼层(共7层),1995年建塔楼,大石,210,单价22605元/平米,番禺
9663,海龙湾 ,2室1厅,85.91平米,西南,高楼层(共11层),2004年建塔楼,南浦,290,单价33757元/平米,番禺
9664,华荟南景园 ,3室2厅,109平米,南,高楼层(共16层),2002年建塔楼,沙湾,305,单价27982元/平米,番禺
9665,广州雅居乐花园一尺山居 ,3室2厅,100平米,东,中楼层(共23层),2010年建塔楼,华南,385,单价38500元/平米,番禺
9666,祈福新村月明轩 ,2室2厅,78平米,东北,高楼层(共6层),1995年建塔楼,祈福,235,单价30129元/平米,番禺
9667,康乐园 ,3室2厅,115.9平米,南,高楼层(共7层),塔楼,市桥,320,单价27611元/平米,番禺
9668,海天花园 ,3室1厅,81.12平米,南,中楼层(共4层),1998年建板楼,洛溪,220,单价27121元/平米,番禺
9669,朝阳西路 ,3室1厅,102.47平米,南,高楼层(共7层),塔楼,大石,208,单价20299元/平米,番禺
9670,番禺海伦堡花样年华三期 ,2室2厅,72.31平米,西,低楼层(共18层),2005年建塔楼,沙湾,230,单价31808元/平米,番禺
9671,祈福新村海晴居 ,2室2厅,60平米,北,高楼层(共6层),2003年建板楼,祈福,180,单价30000元/平米,番禺
9672,东方白云花园 ,3室2厅,111.02平米,南,中楼层(共17层),2002年建塔楼,市桥,320,单价28824元/平米,番禺
9673,丽江花园华林居 ,2室1厅,122.6平米,东北,高楼层(共5层),1997年建塔楼,南浦,380,单价30996元/平米,番禺
9674,锦绣香江花园紫荆雅园 ,2室2厅,97平米,东,中楼层(共9层),2004年建塔楼,华南,380,单价39176元/平米,番禺
9675,南国奥林匹克花园北奥一路 ,3室2厅,104.22平米,南,低楼层(共6层),2006年建板楼,华南,410,单价39340元/平米,番禺
9676,北桥路 ,2室2厅,65.3平米,南,中楼层(共7层),暂无数据,市桥,120,单价18377元/平米,番禺
9677,丽江花园丽茵楼 ,2室2厅,64.2平米,东北,高楼层(共9层),1993年建塔楼,南浦,178,单价27726元/平米,番禺
9678,鑫润花园 ,2室2厅,101.92平米,南,中楼层(共18层),2002年建塔楼,市桥,268,单价26296元/平米,番禺
9679,丽江花园华林居 ,3室1厅,94.9平米,西北,高楼层(共6层),1996年建塔楼,南浦,288,单价30348元/平米,番禺
9680,广州雅居乐花园剑桥郡 ,3室2厅,118平米,西北,高楼层(共32层),2010年建塔楼,华南,475,单价40255元/平米,番禺
9681,东怡新区东雅园 ,3室2厅,119.5平米,东 西,低楼层(共7层),2000年建塔楼,市桥,285,单价23850元/平米,番禺
9682,锦绣香江花园山水园 ,3室2厅,117.68平米,西南,中楼层(共11层),2004年建塔楼,华南,490,单价41639元/平米,番禺
9683,敏建锦绣世家 ,4室2厅,124平米,南,高楼层(共18层),2014年建塔楼,沙湾,340,单价27420元/平米,番禺
9684,广州雅居乐花园剑桥郡 ,4室2厅,137平米,东北,中楼层(共30层),2010年建塔楼,华南,570,单价41606元/平米,番禺
9685,祈福新村C区 ,2室2厅,66平米,南,低楼层(共3层),1995年建板楼,祈福,177,单价26819元/平米,番禺
9686,宝翠苑 ,3室2厅,89.9平米,北,低楼层(共11层),2002年建塔楼,市桥,215,单价23916元/平米,番禺
9687,金海岸花园金石碧苑 ,2室2厅,80.7平米,北,高楼层(共6层),2002年建塔楼,市桥,226,单价28005元/平米,番禺
9688,广州雅居乐花园十年小雅 ,3室2厅,97平米,南,低楼层(共33层),2010年建塔楼,华南,365,单价37629元/平米,番禺
9689,自在城市花园 ,2室2厅,77平米,北,中楼层(共11层),2004年建塔楼,华南,220,单价28572元/平米,番禺
9690,广州碧桂园秀苑 ,3室1厅,95.5平米,东北,中楼层(共6层),1998年建塔楼,南浦,305,单价31938元/平米,番禺
9691,侨宫苑 ,2室1厅,68.1平米,北,中楼层(共8层),1996年建塔楼,市桥,138,单价20265元/平米,番禺
9692,广州雅居乐花园十年小雅 ,4室2厅,150平米,东北,低楼层(共31层),塔楼,华南,560,单价37334元/平米,番禺
9693,金山谷四期 ,4室2厅,110.89平米,南 北,低楼层(共29层),2013年建塔楼,祈福,425,单价38327元/平米,番禺
9694,番禺海伦堡御院 ,3室2厅,102.21平米,东,高楼层(共11层),2005年建塔楼,沙湾,320,单价31309元/平米,番禺
9695,祈福新村晓峰园 ,3室2厅,120.2平米,南,高楼层(共35层),2005年建塔楼,祈福,390,单价32446元/平米,番禺
9696,芳华花园洛涛居 ,3室2厅,84.3平米,东北,中楼层(共6层),1999年建塔楼,洛溪,300,单价35588元/平米,番禺
9697,广州雅居乐花园一尺山居 ,2室2厅,77.77平米,东北,低楼层(共11层),2010年建塔楼,华南,285,单价36647元/平米,番禺
9698,三堂路 ,3室1厅,60.8平米,南,中楼层(共4层),板楼,市桥,113,单价18586元/平米,番禺
9699,祈福新村康怡居 ,3室2厅,87.8平米,南,中楼层(共6层),1995年建板楼,祈福,280,单价31891元/平米,番禺
9700,祈福新村海晴居 ,2室2厅,52.43平米,北,低楼层(共6层),2003年建板楼,祈福,168,单价32043元/平米,番禺
9701,鸿基花园 ,2室1厅,64.2平米,南,中楼层(共11层),1999年建塔楼,市桥,150,单价23365元/平米,番禺
9702,番禺云山诗意 ,4室2厅,112.54平米,东南,低楼层(共32层),塔楼,市桥,405,单价35988元/平米,番禺
9703,番禺海伦堡御院 ,3室2厅,107.11平米,北,低楼层(共9层),2005年建塔楼,沙湾,310,单价28943元/平米,番禺
9704,鸿城花园 ,3室2厅,107平米,南,低楼层(共28层),2000年建塔楼,市桥,245,单价22898元/平米,番禺
9705,广州星河湾荟心园 ,3室2厅,142.61平米,东南,低楼层(共9层),2001年建塔楼,华南,520,单价36464元/平米,番禺
9706,东怡新区东雅园 ,4室2厅,112平米,南,中楼层(共6层),2000年建板楼,市桥,280,单价25000元/平米,番禺
9707,水韵蓝湾南区 ,3室1厅,76平米,南 北,高楼层(共17层),2010年建塔楼,沙湾,200,单价26316元/平米,番禺
9708,华南碧桂园漾翠苑 ,3室2厅,144.8平米,西北,高楼层(共7层),2001年建塔楼,华南,430,单价29697元/平米,番禺
9709,自在城市花园三期诺德名都 ,3室2厅,105平米,西南,高楼层(共33层),2013年建塔楼,华南,400,单价38096元/平米,番禺
9710,华南新城 ,2室2厅,95.3平米,东 西,中楼层(共11层),2011年建塔楼,华南,330,单价34628元/平米,番禺
9711,丽江花园丽影楼 ,2室2厅,88平米,东北,中楼层(共9层),1993年建塔楼,南浦,240,单价27273元/平米,番禺
9712,侨基花园 ,3室2厅,83平米,西南,高楼层(共32层),1998年建塔楼,市桥,188,单价22651元/平米,番禺
9713,金城花园 ,3室2厅,88.3平米,南,中楼层(共8层),1999年建塔楼,大石,220,单价24916元/平米,番禺
9714,锦绣香江花园山水华府 ,2室2厅,82平米,南,高楼层(共21层),2004年建塔楼,华南,385,单价46952元/平米,番禺
9715,广州碧桂园华苑 ,2室1厅,68平米,东南,中楼层(共7层),1998年建塔楼,南浦,232,单价34118元/平米,番禺
9716,祈福新村翠怡居 ,3室2厅,93平米,南,高楼层(共5层),1995年建板楼,祈福,260,单价27957元/平米,番禺
9717,越秀可逸阳光 ,3室2厅,109平米,南,高楼层(共13层),2013年建塔楼,沙湾,348,单价31927元/平米,番禺
9718,东华花园 ,3室2厅,83平米,南,中楼层(共7层),2004年建塔楼,市桥,230,单价27711元/平米,番禺
9719,广州星河湾星座 ,4室2厅,245.78平米,南 北,中楼层(共17层),2001年建塔楼,华南,1088,单价44268元/平米,番禺
9720,广州雅居乐花园御景峰 ,独栋别墅,5室2厅,554.55平米,1层,2010年建暂无数据层,华南,2900,单价52295元/平米,番禺
9721,百事佳花园 ,3室2厅,112.31平米,东北,中楼层(共28层),1995年建塔楼,南浦,300,单价26712元/平米,番禺
9722,鸿城花园 ,3室2厅,96.8平米,东北,低楼层(共28层),2000年建塔楼,市桥,255,单价26343元/平米,番禺
9723,富豪山庄聚龙华庭 ,3室2厅,99平米,南,中楼层(共6层),板楼,祈福,280,单价28283元/平米,番禺
9724,祈福水城 ,3室2厅,87.74平米,南,中楼层(共11层),2008年建塔楼,沙湾,250,单价28494元/平米,番禺
9725,朗陶居 ,3室2厅,88.6平米,东南,中楼层(共7层),2001年建塔楼,沙湾,210,单价23703元/平米,番禺
9726,亚运城媒体北村 ,2室2厅,77.83平米,东南,高楼层(共18层),塔楼,亚运城,232,单价29809元/平米,番禺
9727,广州雅居乐花园剑桥郡 ,3室2厅,130平米,西北,低楼层(共32层),2010年建塔楼,华南,510,单价39231元/平米,番禺
9728,亚运城媒体南村 ,2室2厅,78.05平米,南,低楼层(共18层),塔楼,亚运城,225,单价28828元/平米,番禺
9729,祈福新村祈福名都 ,3室2厅,87.51平米,北,低楼层(共32层),2014年建塔楼,祈福,315,单价35996元/平米,番禺
9730,侨基花园 ,3室2厅,83.7平米,南,高楼层(共32层),1998年建塔楼,市桥,210,单价25090元/平米,番禺
9731,朗陶居 ,3室2厅,102平米,北,高楼层(共7层),2001年建塔楼,沙湾,230,单价22550元/平米,番禺
9732,番禺海伦堡御院 ,4室2厅,162.71平米,北,高楼层(共6层),2005年建板楼,沙湾,375,单价23048元/平米,番禺
9733,敏建锦绣世家 ,3室2厅,130.76平米,东南,中楼层(共18层),塔楼,沙湾,365,单价27914元/平米,番禺
9734,禺华园 ,3室2厅,110.1平米,南,高楼层(共7层),塔楼,市桥,269,单价24433元/平米,番禺
9735,绿庭雅苑 ,4室2厅,147.5平米,南,高楼层(共6层),2005年建塔楼,沙湾,320,单价21695元/平米,番禺
9736,祈福水城 ,2室2厅,77.89平米,北,中楼层(共11层),2008年建塔楼,沙湾,205,单价26320元/平米,番禺
9737,禺秀园 ,3室2厅,123.4平米,南,高楼层(共7层),塔楼,市桥,246.8,单价20000元/平米,番禺
9738,北丽园九街 ,3室2厅,110平米,南 北,高楼层(共7层),1995年建塔楼,市桥,228,单价20728元/平米,番禺
9739,禺丰园二期 ,2室2厅,83.3平米,南,中楼层(共8层),1996年建塔楼,市桥,158,单价18968元/平米,番禺
9740,祈福新村迎风阁 ,3室2厅,105.57平米,北,低楼层(共32层),2005年建塔楼,祈福,300,单价28418元/平米,番禺
9741,建兴大厦 ,3室2厅,98.5平米,南,高楼层(共17层),1995年建塔楼,市桥,246,单价24975元/平米,番禺
9742,丽江花园九如通津 ,3室1厅,99.3平米,东北,高楼层(共11层),2000年建塔楼,南浦,350,单价35247元/平米,番禺
9743,祈福新村湖景居 ,3室2厅,80平米,北,中楼层(共4层),1995年建板楼,祈福,213,单价26625元/平米,番禺
9744,锦绣生态园春满园 ,3室2厅,96.5平米,北,低楼层(共6层),2003年建塔楼,钟村,328,单价33990元/平米,番禺
9745,自在城市花园三期诺德名都 ,4室2厅,154平米,东南,低楼层(共33层),2013年建塔楼,华南,545,单价35390元/平米,番禺
9746,金沙湾花园 ,5室3厅,189.9平米,西北,高楼层(共6层),2007年建塔楼,沙湾,310,单价16325元/平米,番禺
9747,自在城市花园 ,3室2厅,112.9平米,南 北,高楼层(共11层),2004年建塔楼,华南,350,单价31001元/平米,番禺
9748,芳华花园洛湖居 ,2室1厅,69平米,南,中楼层(共7层),1999年建塔楼,洛溪,210,单价30435元/平米,番禺
9749,美心翠拥华庭一期 ,3室2厅,86.9平米,北,高楼层(共6层),2004年建塔楼,市桥,220,单价25317元/平米,番禺
9750,芳华花园洛湖居 ,2室1厅,69平米,南,中楼层(共7层),1999年建塔楼,洛溪,210,单价30435元/平米,番禺
9751,美心翠拥华庭一期 ,3室2厅,86.9平米,北,高楼层(共6层),2004年建塔楼,市桥,220,单价25317元/平米,番禺
9752,繁华路 ,2室2厅,70.8平米,南,高楼层(共7层),塔楼,市桥,120,单价16950元/平米,番禺
9753,番中宿舍 ,3室1厅,83.6平米,南,高楼层(共8层),1998年建塔楼,市桥,190,单价22728元/平米,番禺
9754,自在城市花园三期诺德名都 ,3室2厅,131平米,东南,高楼层(共33层),2013年建塔楼,华南,468,单价35726元/平米,番禺
9755,鸿城花园 ,2室2厅,79.6平米,东南,中楼层(共28层),2000年建塔楼,市桥,220,单价27639元/平米,番禺
9756,华南碧桂园翠宏台 ,3室2厅,89平米,西南,低楼层(共7层),2001年建塔楼,华南,360,单价40450元/平米,番禺
9757,怡景花园 ,2室1厅,60.7平米,北,低楼层(共23层),2004年建塔楼,大石,190,单价31302元/平米,番禺
9758,广州碧桂园华苑 ,2室1厅,68平米,东北,中楼层(共7层),1998年建塔楼,南浦,210,单价30883元/平米,番禺
