,area,street,community,introduction,room_type,acreage,price,unit_price,toward,decoration,elevator,floor,year,follow,visit,release_time,url
9062,海珠,宝岗,怡雅苑 ,怡雅苑 方正两房可以改三房,2室1厅,81.05平米,380,单价46885元/平米,南 北,其他,有电梯,中楼层(共24层),2003年建塔楼,5人关注,共0次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003246017.html
9063,海珠,金碧,嘉鸿花园金玫瑰园 ,金玫瑰苑 实用两房 方正舒适,2室2厅,77.01平米,330,单价42852元/平米,西南,其他,有电梯,中楼层(共27层),1999年建塔楼,5人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003657383.html
9064,海珠,金碧,恒洲小苑 ,恒洲小苑 电梯两房一厅 安静舒适,2室1厅,57.31平米,235,单价41006元/平米,东南,其他,有电梯,低楼层(共9层),2016年建塔楼,19人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003948822.html
9065,海珠,工业大道中,保利花园 ,保利花园 花园中间 温馨两房 方正实用,2室2厅,76平米,370,单价48685元/平米,南,简装,有电梯,低楼层(共15层),2000年建塔楼,1人关注,共2次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004110494.html
9066,海珠,工业大道北,沙园沙园大街 ,实用舒适单位 配套完善,2室1厅,69.73平米,283,单价40586元/平米,东南,其他,无电梯,中楼层(共9层),2002年建塔楼,1人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003915791.html
9067,海珠,金碧,金碧花园第三金碧 ,金碧花园三期 格局方正 南向两房安静,2室2厅,87平米,349,单价40115元/平米,南,其他,有电梯,高楼层(共32层),2000年建塔楼,49人关注,共0次带看,9个月以前发布,https://gz.lianjia.com/ershoufang/GZ0002964593.html
9068,海珠,昌岗,礼岗路 ,礼岗路 两房一厅 安静 中楼层,2室1厅,51.48平米,160,单价31081元/平米,东南,其他,-,中楼层(共9层),板楼,26人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003882939.html
9069,海珠,金碧,南洲花苑A区 ,南洲花苑 正规一房一厅 业主诚心放售,1室1厅,43.58平米,120,单价27536元/平米,北,简装,无电梯,高楼层(共9层),1993年建塔楼,37人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004077850.html
9070,海珠,新港西,泰安居 ,泰安居 舒适三房,3室2厅,94.46平米,260,单价27525元/平米,东南,其他,-,中楼层(共9层),塔楼,19人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003794923.html
9071,海珠,新港西,江南美景花园睿品 ,江南美景花园 新净两房 保养好,2室2厅,70.75平米,370,单价52297元/平米,南 北,其他,有电梯,中楼层(共19层),1999年建塔楼,24人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003653632.html
9072,海珠,金碧,加怡花园 ,加怡花园 电梯东 格局方正,3室1厅,69平米,288,单价41740元/平米,南 北,其他,有电梯,高楼层(共9层),2000年建塔楼,9人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003928958.html
9073,海珠,江燕路,翠城花园 ,翠城大户型三房 可改四房 南北对流,3室2厅,117平米,620,单价52992元/平米,北,简装,有电梯,高楼层(共21层),2009年建塔楼,12人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003657560.html
9074,海珠,昌岗,宝岗大道汇源大街 ,宝岗大道 汇源小区 马赛克外墙东南向三房,3室2厅,104平米,270,单价25962元/平米,东南,简装,无电梯,高楼层(共9层),塔楼,60人关注,共0次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003244061.html
9075,海珠,工业大道北,富力现代广场 ,富力现代小区花园+方正两房+东南朝向,2室1厅,80平米,380,单价47500元/平米,东,其他,有电梯,低楼层(共19层),2005年建塔楼,15人关注,共1次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003269277.html
9076,海珠,金碧,爱都铭轩 ,爱都铭轩 电梯一房 新婚不错的选择,1室1厅,47.48平米,205,单价43177元/平米,东,简装,有电梯,高楼层(共9层),2004年建塔楼,33人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003337650.html
9077,海珠,工业大道中,南箕路 ,实用舒适单位 交通便利 配套完善,2室1厅,63.04平米,148,单价23478元/平米,南,其他,-,中楼层(共6层),板楼,65人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003812755.html
9078,海珠,江燕路,翠城花园 ,翠城花园 高层两房 南北对流,2室1厅,87.7平米,460,单价52452元/平米,南 北,其他,有电梯,高楼层(共33层),2009年建塔楼,9人关注,共1次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003474974.html
9079,海珠,赤岗,鸿辉阁 ,鸿辉阁低层三房 装修精致温馨,3室1厅,76.17平米,320,单价42012元/平米,东南,其他,有电梯,低楼层(共14层),1999年建塔楼,6人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003779166.html
9080,海珠,金碧,晓港湾惠侨苑 ,晓港湾 温馨电梯三加一房 户型方正,3室2厅,93.38平米,365,单价39088元/平米,东北,其他,有电梯,中楼层(共23层),1999年建塔楼,5人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003911159.html
9081,海珠,工业大道北,工业大道北 ,工业大北凤凰新村 条形砖外墙 有大阳台,2室2厅,72.81平米,198,单价27195元/平米,西南,其他,无电梯,高楼层(共9层),塔楼,32人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003761187.html
9082,海珠,滨江东,农机宿舍 ,农机宿舍  实用三房,3室2厅,84平米,330,单价39286元/平米,东 西,精装,-,中楼层(共9层),1997年建塔楼,14人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003603890.html
9083,海珠,工业大道北,工业大道北 ,电梯高层 三房,3室2厅,90.45平米,362,单价40023元/平米,西南,简装,有电梯,中楼层(共22层),塔楼,19人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003935012.html
9084,海珠,宝岗,怡雅苑 ,怡雅苑 环境安静 配套完善,2室1厅,82平米,398,单价48537元/平米,南 北,其他,有电梯,高楼层(共26层),2003年建塔楼,1人关注,共1次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003595372.html
9085,海珠,昌岗,南方花园二期合生帝景国际 ,合生帝景 实用电梯两房两厅 南北对流,2室1厅,94平米,530,单价56383元/平米,南 北,其他,有电梯,中楼层(共31层),1998年建塔楼,6人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004063377.html
9086,海珠,金碧,金碧花园第一金碧 ,金碧花园 简洁实用 两房南向望花园,2室2厅,69.3平米,300,单价43291元/平米,南,简装,有电梯,中楼层(共22层),2000年建塔楼,9人关注,共2次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003583956.html
9087,海珠,宝岗,怡雅苑马涌直街 ,怡雅苑 实用两房 间隔方正,2室1厅,64.83平米,220,单价33935元/平米,东,其他,无电梯,高楼层(共9层),2002年建塔楼,2人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004011582.html
9088,海珠,宝岗,杏园小区 ,杏园小区 实用两房 户型方正 望花园,2室1厅,74.8平米,288,单价38503元/平米,北,其他,无电梯,高楼层(共9层),1998年建塔楼,6人关注,共2次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004017449.html
9089,海珠,昌岗,晓港西马路 ,晓港西马路 低层户型 南向两房,2室1厅,64.23平米,230,单价35809元/平米,南,简装,-,中楼层(共6层),板楼,2人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004073923.html
9090,海珠,赤岗,丽影华庭B区 ,客村地铁 丽影华庭 南向三房,3室2厅,129.87平米,720,单价55441元/平米,南,简装,有电梯,高楼层(共12层),2002年建塔楼,4人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003958032.html
9091,海珠,江燕路,翠城花园 ,翠城花园 高层两房 南北对流,2室1厅,87.7平米,460,单价52452元/平米,南 北,其他,有电梯,高楼层(共33层),2009年建塔楼,9人关注,共1次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003474974.html
9092,海珠,工业大道中,南箕路 ,实用舒适单位 交通便利 配套完善,2室1厅,63.04平米,148,单价23478元/平米,南,其他,-,中楼层(共6层),板楼,65人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003812755.html
9093,海珠,新港西,江南美景花园睿品 ,江南美景花园 新净两房 保养好,2室2厅,70.75平米,370,单价52297元/平米,南 北,其他,有电梯,中楼层(共19层),1999年建塔楼,24人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003653632.html
9094,海珠,新港西,富力千禧花园 ,富力千禧花园 实用舒适单位 南向3房,3室1厅,90.08平米,510,单价56617元/平米,南,其他,有电梯,低楼层(共32层),2002年建塔楼,7人关注,共1次带看,8个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004221837.html
9095,海珠,赤岗,银业国际公寓 ,银业国际公寓 高层一房一厅 新装修,1室1厅,50.82平米,235,单价46242元/平米,西,其他,有电梯,中楼层(共29层),2009年建塔楼,8人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003848769.html
9096,海珠,金碧,金碧花园第二金碧 ,金碧花园二期 格局方正 安静望花园,3室2厅,82平米,320,单价39025元/平米,北,精装,有电梯,中楼层(共12层),2000年建塔楼,17人关注,共2次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004018711.html
9097,海珠,金碧,金碧花园第二金碧 ,金碧二期 实用两房 采光通风好,2室2厅,62平米,300,单价48388元/平米,东,精装,有电梯,中楼层(共33层),2000年建塔楼,37人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003655132.html
9098,海珠,金碧,锦丽居 ,精致三房 阳光充足 装修新净 望江单位,3室2厅,93平米,450,单价48388元/平米,西南,其他,有电梯,高楼层(共23层),1999年建塔楼,8人关注,共0次带看,10个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003005619.html
9099,海珠,江南西,江南西路紫金大街 ,江南西路南向实用两房 视野开阔,2室2厅,62.9平米,250,单价39746元/平米,南,其他,无电梯,高楼层(共8层),塔楼,12人关注,共0次带看,7个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003166250.html
9100,海珠,东晓路,海印南苑 ,海印南苑 格局方正 电梯三房带主套,3室1厅,117.52平米,532,单价45269元/平米,东南,其他,有电梯,低楼层(共28层),2000年建塔楼,5人关注,共0次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003397020.html
9101,海珠,滨江中,中海名都 ,中海名都 两房 方正实用 通风采光好,2室1厅,80平米,480,单价60000元/平米,南,其他,有电梯,中楼层(共38层),2002年建塔楼,20人关注,共0次带看,5个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003325140.html
9102,海珠,新港西,泰安居 ,泰安居 舒适三房,3室2厅,94.46平米,260,单价27525元/平米,东南,其他,-,中楼层(共9层),塔楼,19人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003794923.html
9103,海珠,宝岗,怡雅苑 ,怡雅苑 方正两房可以改三房,2室1厅,81.05平米,380,单价46885元/平米,南 北,其他,有电梯,中楼层(共24层),2003年建塔楼,5人关注,共0次带看,6个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003246017.html
9104,海珠,滨江东,农机宿舍 ,农机宿舍  实用三房,3室2厅,84平米,330,单价39286元/平米,东 西,精装,-,中楼层(共9层),1997年建塔楼,14人关注,共0次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003603890.html
9105,海珠,金碧,锦丽居 ,锦绣星城 温馨两房 花园中间安静,2室2厅,72.18平米,368,单价50984元/平米,北,简装,有电梯,低楼层(共27层),2010年建塔楼,10人关注,共2次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003835322.html
9106,海珠,工业大道北,工业大道北 ,工业大北凤凰新村 条形砖外墙 有大阳台,2室2厅,72.81平米,198,单价27195元/平米,西南,其他,无电梯,高楼层(共9层),塔楼,32人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003761187.html
9107,海珠,赤岗,鸿辉阁 ,鸿辉阁低层三房 装修精致温馨,3室1厅,76.17平米,320,单价42012元/平米,东南,其他,有电梯,低楼层(共14层),1999年建塔楼,6人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003779166.html
9108,海珠,滨江西,南华东路 ,南华东路 一房一厅,1室1厅,41平米,123,单价30000元/平米,南 北,简装,-,高楼层(共9层),1992年建塔楼,13人关注,共1次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003996612.html
9109,海珠,前进路,鸿富大厦 ,鸿富大厦 采光充足 通风对流,3室1厅,82平米,435,单价53049元/平米,东,其他,有电梯,中楼层(共29层),2007年建塔楼,0人关注,共1次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004006133.html
9110,海珠,赤岗,绿茵翠庭 ,绿茵翠庭 品质小区 位置安静 望花园泳池,3室1厅,66.7平米,275,单价41230元/平米,西,其他,有电梯,低楼层(共10层),2002年建塔楼,68人关注,共1次带看,8个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003122469.html
9111,海珠,昌岗,晓港西马路 ,晓港西马路 低层户型 南向两房,2室1厅,64.23平米,230,单价35809元/平米,南,简装,-,中楼层(共6层),板楼,2人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004073923.html
9112,海珠,江燕路,富力顺意花园 ,富力顺意花园 电梯两房,2室1厅,76平米,345,单价45395元/平米,西北,精装,有电梯,高楼层(共20层),2005年建塔楼,6人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004150950.html
9113,海珠,赤岗,丽影华庭B区 ,丽影华庭 电梯两房一厅 户型好光线好,2室1厅,74平米,408,单价55136元/平米,西南,其他,有电梯,高楼层(共12层),2002年建塔楼,7人关注,共1次带看,3个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003898955.html
9114,海珠,昌岗,南方花园二期合生帝景国际 ,合生帝景 实用电梯两房两厅 南北对流,2室1厅,94平米,530,单价56383元/平米,南 北,其他,有电梯,中楼层(共31层),1998年建塔楼,6人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004063377.html
9115,海珠,赤岗,聚德花园 ,聚德花园 南向两房 采光通风好,2室1厅,60.5平米,238,单价39339元/平米,北,简装,有电梯,高楼层(共9层),1997年建塔楼,4人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004136415.html
9116,海珠,宝岗,杏园小区 ,杏园小区 南向两房 带平台,2室1厅,52.91平米,308,单价58213元/平米,南,简装,无电梯,低楼层(共9层),1998年建塔楼,0人关注,共1次带看,1个月以前发布,https://gz.lianjia.com/ershoufang/GZ0004073845.html
9117,海珠,江燕路,南景园 ,南景园 高层电梯两房 厅出阳台,2室2厅,77.01平米,370,单价48046元/平米,西北,简装,有电梯,高楼层(共18层),2001年建塔楼,9人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003342418.html
9118,海珠,工业大道北,沙园大厦 ,沙园大厦 电梯大两房 距离地铁50米,2室1厅,77平米,310,单价40260元/平米,西南,其他,有电梯,高楼层(共22层),2001年建塔楼,6人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003940826.html
9119,海珠,广州大道南,逸景翠园 ,逸景翠园 实用三房，看房方便,4室2厅,125平米,590,单价47200元/平米,西南,其他,有电梯,中楼层(共28层),2002年建塔楼,11人关注,共0次带看,4个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003493833.html
9120,海珠,新港西,船舶厂宿舍 ,船舶厂宿舍 中层正2房1厅 南向单位,2室1厅,49.23平米,160,单价32501元/平米,南 北,其他,无电梯,高楼层(共6层),1997年建板楼,67人关注,共1次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003962321.html
9121,海珠,宝岗,润田雅苑 ,电梯小区两房 楼龄新交通便利,2室1厅,55.48平米,260,单价46864元/平米,东,简装,有电梯,中楼层(共27层),2006年建塔楼,24人关注,共0次带看,2个月以前发布,https://gz.lianjia.com/ershoufang/GZ0003770384.html
